listingid,companyid,company,price,url,long,lat,address,type,rooms,size_m2,listings,text,deposit,rent,electricity,heat,water,tv_internet,b-ordning,other
92,698,aarhusomegn,5175,https://aarhusbolig.dk/afdelinger/?bolignr=92&selskab=698&afdeling=23&antalrum=3,56.16099064,10.19887447,Afd. 23 Markus Kirkeplads/Grønnegade,Lejlighed,3,60,56.0,"Husdyr: Det er tilladt at holde 1 kat i afdelingen.Der er forbud mod besøg af kamphunde eller muskelhunde samt blandinger heraf. Der er dog mulighed for at ansøge om tilladelse til hold af servicehund.Udgifter ud over husleje: El afregnes til valgte leverandør. Bemærk aconto forbrug kan variere fra bolig til bolig.Særlige vilkår: Der er fælles vaskeri. Lejer skal selv medbringe køleskab/fryser og komfur.Boligen har B-ordningVi gør opmærksom på, at lejemålet istandsættes i løbet af de første 14 dage af lejeperioden. Derfor må du påregne håndværkere i lejemålet i de første 14 dage.Yderligere info: Afdelingen er beliggende i Århus C. tæt på Århus centrum og kun et stenkast fra Vesterbro Torv.  Bygningen har rødt vingetegl som tagbeklædning. En del af bebyggelsen er bygget i hesteskoform rundt om Skt. Marcus Kirken. I afdelingens haveanlæg er der gode legeområder for mindre børn. I nærheden ligger Botanisk Have og Den Gamle By. I 2006-07 blev der foretaget en renovering af faldstammer, vandrør og en total modernisering af badeværelserne.Selskabslokale med plads til 40 personer.Der er mulighed for individuel modernisering af køkken. ",6500.0,4527.0,,491.0,157.0,,,
41,698,aarhusomegn,8362,https://aarhusbolig.dk/afdelinger/?bolignr=41&selskab=698&afdeling=23&antalrum=3,56.16099064,10.19887447,Afd. 23 Markus Kirkeplads/Grønnegade,Lejlighed,3,87,56.0,"Husdyr: Det er tilladt at holde 1 kat i afdelingen.Der er forbud mod besøg af kamphunde eller muskelhunde samt blandinger heraf. Der er dog mulighed for at ansøge om tilladelse til hold af servicehund.Udgifter ud over husleje: El afregnes til valgte leverandør. Bemærk aconto forbrug kan variere fra bolig til bolig.Særlige vilkår: Der er fælles vaskeri. Lejer skal selv medbringe køleskab/fryser og komfur.Boligen har B-ordningVi gør opmærksom på, at lejemålet istandsættes i løbet af de første 14 dage af lejeperioden. Derfor må du påregne håndværkere i lejemålet i de første 14 dage.Yderligere info: Afdelingen er beliggende i Århus C. tæt på Århus centrum og kun et stenkast fra Vesterbro Torv.  Bygningen har rødt vingetegl som tagbeklædning. En del af bebyggelsen er bygget i hesteskoform rundt om Skt. Marcus Kirken. I afdelingens haveanlæg er der gode legeområder for mindre børn. I nærheden ligger Botanisk Have og Den Gamle By. I 2006-07 blev der foretaget en renovering af faldstammer, vandrør og en total modernisering af badeværelserne.Selskabslokale med plads til 40 personer.Der er mulighed for individuel modernisering af køkken. ",9000.0,7199.0,,438.0,156.0,203.0,,366.0
42,698,aarhusomegn,7040,https://aarhusbolig.dk/afdelinger/?bolignr=42&selskab=698&afdeling=23&antalrum=4,56.16099064,10.19887447,Afd. 23 Markus Kirkeplads/Grønnegade,Lejlighed,4,78,12.0,"Husdyr: Det er tilladt at holde 1 kat i afdelingen.Der er forbud mod besøg af kamphunde eller muskelhunde samt blandinger heraf. Der er dog mulighed for at ansøge om tilladelse til hold af servicehund.Udgifter ud over husleje: El afregnes til valgte leverandør. Bemærk aconto forbrug kan variere fra bolig til bolig.Særlige vilkår: Der er fælles vaskeri. Lejer skal selv medbringe køleskab/fryser og komfur.Boligen har B-ordningVi gør opmærksom på, at lejemålet istandsættes i løbet af de første 14 dage af lejeperioden. Derfor må du påregne håndværkere i lejemålet i de første 14 dage.Yderligere info: Afdelingen er beliggende i Århus C. tæt på Århus centrum og kun et stenkast fra Vesterbro Torv.  Bygningen har rødt vingetegl som tagbeklædning. En del af bebyggelsen er bygget i hesteskoform rundt om Skt. Marcus Kirken. I afdelingens haveanlæg er der gode legeområder for mindre børn. I nærheden ligger Botanisk Have og Den Gamle By. I 2006-07 blev der foretaget en renovering af faldstammer, vandrør og en total modernisering af badeværelserne.Selskabslokale med plads til 40 personer.Der er mulighed for individuel modernisering af køkken. ",8500.0,5924.0,,439.0,159.0,203.0,,315.0
113,698,aarhusomegn,9480,https://aarhusbolig.dk/afdelinger/?bolignr=113&selskab=698&afdeling=23&antalrum=4,56.16099064,10.19887447,Afd. 23 Markus Kirkeplads/Grønnegade,Lejlighed,4,102,12.0,"Husdyr: Det er tilladt at holde 1 kat i afdelingen.Der er forbud mod besøg af kamphunde eller muskelhunde samt blandinger heraf. Der er dog mulighed for at ansøge om tilladelse til hold af servicehund.Udgifter ud over husleje: El afregnes til valgte leverandør. Bemærk aconto forbrug kan variere fra bolig til bolig.Særlige vilkår: Der er fælles vaskeri. Lejer skal selv medbringe køleskab/fryser og komfur.Boligen har B-ordningVi gør opmærksom på, at lejemålet istandsættes i løbet af de første 14 dage af lejeperioden. Derfor må du påregne håndværkere i lejemålet i de første 14 dage.Yderligere info: Afdelingen er beliggende i Århus C. tæt på Århus centrum og kun et stenkast fra Vesterbro Torv.  Bygningen har rødt vingetegl som tagbeklædning. En del af bebyggelsen er bygget i hesteskoform rundt om Skt. Marcus Kirken. I afdelingens haveanlæg er der gode legeområder for mindre børn. I nærheden ligger Botanisk Have og Den Gamle By. I 2006-07 blev der foretaget en renovering af faldstammer, vandrør og en total modernisering af badeværelserne.Selskabslokale med plads til 40 personer.Der er mulighed for individuel modernisering af køkken. ",10000.0,7574.0,,852.0,517.0,203.0,,335.0
2,698,aarhusomegn,2836,https://aarhusbolig.dk/afdelinger/?bolignr=2&selskab=698&afdeling=25&antalrum=1,56.17413223,10.20599842,Afd. 25 Finsensgade,Lejlighed,1,32,21.0,"Husdyr: Det er tilladt at holde 2 katte i afdelingen.Der er forbud mod besøg af kamphunde eller muskelhunde samt blandinger heraf.Der er dog mulighed for at ansøge om tilladelse til hold af servicehund.Udgifter ud over husleje: El afregnes til valgte leverandør. Bemærk aconto forbrug kan variere fra bolig til bolig.Særlige vilkår: Der er fælles vaskeri. Lejer skal selv medbringe køleskab/fryser og komfur.Boligen har B-ordning.Vi gør opmærksom på, at lejemålet istandsættes i løbet af de første 14 dage af lejeperioden. Derfor må du påregne håndværkere i lejemålet i de første 14 dage.Yderligere info: Afdelingen er beliggende i Århus N med kort afstand til universitetet og Århus Universitetshospital, Nørrebrogade. På afdelingens haveanlæg er der gode legeområder for mindre børn og i kort afstand ligger Risskoven og vandet. I 2007 blev de oprindelige små altaner fjernet og i stedet blev der opsat nye 6,5 m² store altaner/udestuer. Et projekt, der blev vedtaget på et ekstraordinært afdelingsmøde i november 2005.Der er mulighed for individuel modernisering af køkken og bad.",3070.0,2177.0,,449.0,210.0,,,
23,698,aarhusomegn,3651,https://aarhusbolig.dk/afdelinger/?bolignr=23&selskab=698&afdeling=25&antalrum=2,56.17413223,10.20599842,Afd. 25 Finsensgade,Lejlighed,2,50,14.0,"Husdyr: Det er tilladt at holde 2 katte i afdelingen.Der er forbud mod besøg af kamphunde eller muskelhunde samt blandinger heraf.Der er dog mulighed for at ansøge om tilladelse til hold af servicehund.Udgifter ud over husleje: El afregnes til valgte leverandør. Bemærk aconto forbrug kan variere fra bolig til bolig.Særlige vilkår: Der er fælles vaskeri. Lejer skal selv medbringe køleskab/fryser og komfur.Boligen har B-ordning.Vi gør opmærksom på, at lejemålet istandsættes i løbet af de første 14 dage af lejeperioden. Derfor må du påregne håndværkere i lejemålet i de første 14 dage.Yderligere info: Afdelingen er beliggende i Århus N med kort afstand til universitetet og Århus Universitetshospital, Nørrebrogade. På afdelingens haveanlæg er der gode legeområder for mindre børn og i kort afstand ligger Risskoven og vandet. I 2007 blev de oprindelige små altaner fjernet og i stedet blev der opsat nye 6,5 m² store altaner/udestuer. Et projekt, der blev vedtaget på et ekstraordinært afdelingsmøde i november 2005.Der er mulighed for individuel modernisering af køkken og bad.",4795.0,3173.0,,202.0,68.0,208.0,,
24,698,aarhusomegn,5609,https://aarhusbolig.dk/afdelinger/?bolignr=24&selskab=698&afdeling=25&antalrum=3,56.17413223,10.20599842,Afd. 25 Finsensgade,Lejlighed,3,82,49.0,"Husdyr: Det er tilladt at holde 2 katte i afdelingen.Der er forbud mod besøg af kamphunde eller muskelhunde samt blandinger heraf.Der er dog mulighed for at ansøge om tilladelse til hold af servicehund.Udgifter ud over husleje: El afregnes til valgte leverandør. Bemærk aconto forbrug kan variere fra bolig til bolig.Særlige vilkår: Der er fælles vaskeri. Lejer skal selv medbringe køleskab/fryser og komfur.Boligen har B-ordning.Vi gør opmærksom på, at lejemålet istandsættes i løbet af de første 14 dage af lejeperioden. Derfor må du påregne håndværkere i lejemålet i de første 14 dage.Yderligere info: Afdelingen er beliggende i Århus N med kort afstand til universitetet og Århus Universitetshospital, Nørrebrogade. På afdelingens haveanlæg er der gode legeområder for mindre børn og i kort afstand ligger Risskoven og vandet. I 2007 blev de oprindelige små altaner fjernet og i stedet blev der opsat nye 6,5 m² store altaner/udestuer. Et projekt, der blev vedtaget på et ekstraordinært afdelingsmøde i november 2005.Der er mulighed for individuel modernisering af køkken og bad.",7860.0,4965.0,,200.0,236.0,208.0,,
1,698,aarhusomegn,6980,https://aarhusbolig.dk/afdelinger/?bolignr=1&selskab=698&afdeling=25&antalrum=3,56.17413223,10.20599842,Afd. 25 Finsensgade,Lejlighed,3,85,49.0,"Husdyr: Det er tilladt at holde 2 katte i afdelingen.Der er forbud mod besøg af kamphunde eller muskelhunde samt blandinger heraf.Der er dog mulighed for at ansøge om tilladelse til hold af servicehund.Udgifter ud over husleje: El afregnes til valgte leverandør. Bemærk aconto forbrug kan variere fra bolig til bolig.Særlige vilkår: Der er fælles vaskeri. Lejer skal selv medbringe køleskab/fryser og komfur.Boligen har B-ordning.Vi gør opmærksom på, at lejemålet istandsættes i løbet af de første 14 dage af lejeperioden. Derfor må du påregne håndværkere i lejemålet i de første 14 dage.Yderligere info: Afdelingen er beliggende i Århus N med kort afstand til universitetet og Århus Universitetshospital, Nørrebrogade. På afdelingens haveanlæg er der gode legeområder for mindre børn og i kort afstand ligger Risskoven og vandet. I 2007 blev de oprindelige små altaner fjernet og i stedet blev der opsat nye 6,5 m² store altaner/udestuer. Et projekt, der blev vedtaget på et ekstraordinært afdelingsmøde i november 2005.Der er mulighed for individuel modernisering af køkken og bad.",8150.0,5116.0,,977.0,373.0,208.0,,306.0
12,698,aarhusomegn,6518,https://aarhusbolig.dk/afdelinger/?bolignr=12&selskab=698&afdeling=25&antalrum=4,56.17413223,10.20599842,Afd. 25 Finsensgade,Lejlighed,4,100,21.0,"Husdyr: Det er tilladt at holde 2 katte i afdelingen.Der er forbud mod besøg af kamphunde eller muskelhunde samt blandinger heraf.Der er dog mulighed for at ansøge om tilladelse til hold af servicehund.Udgifter ud over husleje: El afregnes til valgte leverandør. Bemærk aconto forbrug kan variere fra bolig til bolig.Særlige vilkår: Der er fælles vaskeri. Lejer skal selv medbringe køleskab/fryser og komfur.Boligen har B-ordning.Vi gør opmærksom på, at lejemålet istandsættes i løbet af de første 14 dage af lejeperioden. Derfor må du påregne håndværkere i lejemålet i de første 14 dage.Yderligere info: Afdelingen er beliggende i Århus N med kort afstand til universitetet og Århus Universitetshospital, Nørrebrogade. På afdelingens haveanlæg er der gode legeområder for mindre børn og i kort afstand ligger Risskoven og vandet. I 2007 blev de oprindelige små altaner fjernet og i stedet blev der opsat nye 6,5 m² store altaner/udestuer. Et projekt, der blev vedtaget på et ekstraordinært afdelingsmøde i november 2005.Der er mulighed for individuel modernisering af køkken og bad.",9585.0,5885.0,,450.0,183.0,,,
3,698,aarhusomegn,7205,https://aarhusbolig.dk/afdelinger/?bolignr=3&selskab=698&afdeling=25&antalrum=4,56.17413223,10.20599842,Afd. 25 Finsensgade,Lejlighed,4,100,21.0,"Husdyr: Det er tilladt at holde 2 katte i afdelingen.Der er forbud mod besøg af kamphunde eller muskelhunde samt blandinger heraf.Der er dog mulighed for at ansøge om tilladelse til hold af servicehund.Udgifter ud over husleje: El afregnes til valgte leverandør. Bemærk aconto forbrug kan variere fra bolig til bolig.Særlige vilkår: Der er fælles vaskeri. Lejer skal selv medbringe køleskab/fryser og komfur.Boligen har B-ordning.Vi gør opmærksom på, at lejemålet istandsættes i løbet af de første 14 dage af lejeperioden. Derfor må du påregne håndværkere i lejemålet i de første 14 dage.Yderligere info: Afdelingen er beliggende i Århus N med kort afstand til universitetet og Århus Universitetshospital, Nørrebrogade. På afdelingens haveanlæg er der gode legeområder for mindre børn og i kort afstand ligger Risskoven og vandet. I 2007 blev de oprindelige små altaner fjernet og i stedet blev der opsat nye 6,5 m² store altaner/udestuer. Et projekt, der blev vedtaget på et ekstraordinært afdelingsmøde i november 2005.Der er mulighed for individuel modernisering af køkken og bad.",9585.0,5885.0,,558.0,554.0,208.0,,
2774,698,aarhusomegn,7017,https://aarhusbolig.dk/afdelinger/?bolignr=2774&selskab=698&afdeling=30&antalrum=2,56.20267711265163,10.231121527410384,Afd. 30 Arresøvej,Lejlighed,2,59,11.0,"Husdyr: Det er ikke tilladt at holde husdyr eller modtage besøg, hvor pågældende medbringer en kamp- eller muskelhund samt blandinger heraf. Der er dog mulighed for at ansøge om tilladelse til hold af servicehund.Udgifter ud over husleje: El afregnes til valgte leverandør.Varme og vand betales aconto over huslejen. Bemærk aconto forbrug kan variere fra bolig til bolig.Særlige vilkår: Der er ingen fælles vaskeri. Lejer skal selv medbringe køleskab/fryser.Boligen har A-ordningYderligere info: Afdelingen er en del af den nye Risskov Engby og ligger med naturen tæt på – skov, strand og Egå Engsø. Der er 69 rummelige familieboliger i en hesteskoformet bebyggelse med hævet opholdsareal i midten, hvorunder der er bil- og cykelparkering. Bebyggelsens etageantal (stueetage til 5. sal) er bearbejdet i op- og nedtrapninger for at tilgodese dagslys.",31389.0,6392.0,,350.0,275.0,,,
2841,698,aarhusomegn,7697,https://aarhusbolig.dk/afdelinger/?bolignr=2841&selskab=698&afdeling=30&antalrum=2,56.20267711265163,10.231121527410384,Afd. 30 Arresøvej,Lejlighed,2,70,11.0,"Husdyr: Det er ikke tilladt at holde husdyr eller modtage besøg, hvor pågældende medbringer en kamp- eller muskelhund samt blandinger heraf. Der er dog mulighed for at ansøge om tilladelse til hold af servicehund.Udgifter ud over husleje: El afregnes til valgte leverandør.Varme og vand betales aconto over huslejen. Bemærk aconto forbrug kan variere fra bolig til bolig.Særlige vilkår: Der er ingen fælles vaskeri. Lejer skal selv medbringe køleskab/fryser.Boligen har A-ordningYderligere info: Afdelingen er en del af den nye Risskov Engby og ligger med naturen tæt på – skov, strand og Egå Engsø. Der er 69 rummelige familieboliger i en hesteskoformet bebyggelse med hævet opholdsareal i midten, hvorunder der er bil- og cykelparkering. Bebyggelsens etageantal (stueetage til 5. sal) er bearbejdet i op- og nedtrapninger for at tilgodese dagslys.",34729.0,7072.0,,350.0,275.0,,,
2804,698,aarhusomegn,8120,https://aarhusbolig.dk/afdelinger/?bolignr=2804&selskab=698&afdeling=30&antalrum=3,56.20267711265163,10.231121527410384,Afd. 30 Arresøvej,Lejlighed,3,74,45.0,"Husdyr: Det er ikke tilladt at holde husdyr eller modtage besøg, hvor pågældende medbringer en kamp- eller muskelhund samt blandinger heraf. Der er dog mulighed for at ansøge om tilladelse til hold af servicehund.Udgifter ud over husleje: El afregnes til valgte leverandør.Varme og vand betales aconto over huslejen. Bemærk aconto forbrug kan variere fra bolig til bolig.Særlige vilkår: Der er ingen fælles vaskeri. Lejer skal selv medbringe køleskab/fryser.Boligen har A-ordningYderligere info: Afdelingen er en del af den nye Risskov Engby og ligger med naturen tæt på – skov, strand og Egå Engsø. Der er 69 rummelige familieboliger i en hesteskoformet bebyggelse med hævet opholdsareal i midten, hvorunder der er bil- og cykelparkering. Bebyggelsens etageantal (stueetage til 5. sal) er bearbejdet i op- og nedtrapninger for at tilgodese dagslys.",35943.0,7320.0,,450.0,350.0,,,
2791,698,aarhusomegn,9110,https://aarhusbolig.dk/afdelinger/?bolignr=2791&selskab=698&afdeling=30&antalrum=3,56.20267711265163,10.231121527410384,Afd. 30 Arresøvej,Lejlighed,3,90,45.0,"Husdyr: Det er ikke tilladt at holde husdyr eller modtage besøg, hvor pågældende medbringer en kamp- eller muskelhund samt blandinger heraf. Der er dog mulighed for at ansøge om tilladelse til hold af servicehund.Udgifter ud over husleje: El afregnes til valgte leverandør.Varme og vand betales aconto over huslejen. Bemærk aconto forbrug kan variere fra bolig til bolig.Særlige vilkår: Der er ingen fælles vaskeri. Lejer skal selv medbringe køleskab/fryser.Boligen har A-ordningYderligere info: Afdelingen er en del af den nye Risskov Engby og ligger med naturen tæt på – skov, strand og Egå Engsø. Der er 69 rummelige familieboliger i en hesteskoformet bebyggelse med hævet opholdsareal i midten, hvorunder der er bil- og cykelparkering. Bebyggelsens etageantal (stueetage til 5. sal) er bearbejdet i op- og nedtrapninger for at tilgodese dagslys.",40801.0,8310.0,,450.0,350.0,,,
2814,698,aarhusomegn,9805,https://aarhusbolig.dk/afdelinger/?bolignr=2814&selskab=698&afdeling=30&antalrum=4,56.20267711265163,10.231121527410384,Afd. 30 Arresøvej,Lejlighed,4,98,13.0,"Husdyr: Det er ikke tilladt at holde husdyr eller modtage besøg, hvor pågældende medbringer en kamp- eller muskelhund samt blandinger heraf. Der er dog mulighed for at ansøge om tilladelse til hold af servicehund.Udgifter ud over husleje: El afregnes til valgte leverandør.Varme og vand betales aconto over huslejen. Bemærk aconto forbrug kan variere fra bolig til bolig.Særlige vilkår: Der er ingen fælles vaskeri. Lejer skal selv medbringe køleskab/fryser.Boligen har A-ordningYderligere info: Afdelingen er en del af den nye Risskov Engby og ligger med naturen tæt på – skov, strand og Egå Engsø. Der er 69 rummelige familieboliger i en hesteskoformet bebyggelse med hævet opholdsareal i midten, hvorunder der er bil- og cykelparkering. Bebyggelsens etageantal (stueetage til 5. sal) er bearbejdet i op- og nedtrapninger for at tilgodese dagslys.",43230.0,8805.0,,550.0,450.0,,,
2838,698,aarhusomegn,10856,https://aarhusbolig.dk/afdelinger/?bolignr=2838&selskab=698&afdeling=30&antalrum=4,56.20267711265163,10.231121527410384,Afd. 30 Arresøvej,Lejlighed,4,115,13.0,"Husdyr: Det er ikke tilladt at holde husdyr eller modtage besøg, hvor pågældende medbringer en kamp- eller muskelhund samt blandinger heraf. Der er dog mulighed for at ansøge om tilladelse til hold af servicehund.Udgifter ud over husleje: El afregnes til valgte leverandør.Varme og vand betales aconto over huslejen. Bemærk aconto forbrug kan variere fra bolig til bolig.Særlige vilkår: Der er ingen fælles vaskeri. Lejer skal selv medbringe køleskab/fryser.Boligen har A-ordningYderligere info: Afdelingen er en del af den nye Risskov Engby og ligger med naturen tæt på – skov, strand og Egå Engsø. Der er 69 rummelige familieboliger i en hesteskoformet bebyggelse med hævet opholdsareal i midten, hvorunder der er bil- og cykelparkering. Bebyggelsens etageantal (stueetage til 5. sal) er bearbejdet i op- og nedtrapninger for at tilgodese dagslys.",48392.0,9856.0,,550.0,450.0,,,
118,698,aarhusomegn,7276,https://aarhusbolig.dk/afdelinger/?bolignr=118&selskab=698&afdeling=118&antalrum=1,56.16099064,10.19887447,Afd. 23 Grønnegade,Lejlighed,1,96,1.0,"Husdyr: Det er tilladt at holde 1 kat i afdelingen.Der er forbud mod besøg af kamphunde eller muskelhunde samt blandinger heraf. Der er dog mulighed for at ansøge om tilladelse til hold af servicehund.Udgifter ud over husleje: El afregnes til valgte leverandør. Bemærk aconto forbrug kan variere fra bolig til bolig.Særlige vilkår: Der er fælles vaskeri. Boligen har B-ordningVi gør opmærksom på, at lejemålet istandsættes i løbet af de første 14 dage af lejeperioden. Derfor må du påregne håndværkere i lejemålet i de første 14 dage.Yderligere info: Afdelingen er beliggende i Århus C. tæt på Århus centrum og kun et stenkast fra Vesterbro Torv.  Bygningen har rødt vingetegl som tagbeklædning. En del af bebyggelsen er bygget i hesteskoform rundt om Skt. Marcus Kirken. I afdelingens haveanlæg er der gode legeområder for mindre børn. I nærheden ligger Botanisk Have og Den Gamle By. I 2006-07 blev der foretaget en renovering af faldstammer, vandrør og en total modernisering af badeværelserne.Selskabslokale med plads til 40 personer. ",35600.0,6351.0,,650.0,275.0,,,
1034,715,alboa,3785,https://aarhusbolig.dk/afdelinger/?bolignr=1034&selskab=715&afdeling=1&antalrum=1,56.12955206,10.16535759,Afd. 01 Grundtvigsvej,Lejlighed,1,50,7.0,"Husdyr: Det er tilladt at holde 1 hund eller 1 kat. De specifikke regler for husdyrhold fremgår af afdelingens husorden eller husdyrreglement.Udgifter ud over husleje: Varme og el afregnes efter måler.Særlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. Der er fællesvaskeri.Yderligere info: Afdelingen er beliggende i Viby Centrum tæt på Viby Torv og Viby Centret. Der er mange faciliteter i nærheden. Gode busforbindelser på Viby Torv, flere supermarkeder, specialforretninger, skoler, daginstitutioner, bibliotek m.m. Der er fælles antenneanlæg, hvor Stofa er signalleverandør. Til hver lejlighed tilhører et pulterrum.",10000.0,3427.0,,358.0,,,,
1004,715,alboa,4378,https://aarhusbolig.dk/afdelinger/?bolignr=1004&selskab=715&afdeling=1&antalrum=2,56.12955206,10.16535759,Afd. 01 Grundtvigsvej,Lejlighed,2,62,24.0,"Husdyr: Det er tilladt at holde 1 hund eller 1 kat. De specifikke regler for husdyrhold fremgår af afdelingens husorden eller husdyrreglement.Udgifter ud over husleje: Varme og el afregnes efter måler.Særlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. Der er fællesvaskeri.Yderligere info: Afdelingen er beliggende i Viby Centrum tæt på Viby Torv og Viby Centret. Der er mange faciliteter i nærheden. Gode busforbindelser på Viby Torv, flere supermarkeder, specialforretninger, skoler, daginstitutioner, bibliotek m.m. Der er fælles antenneanlæg, hvor Stofa er signalleverandør. Til hver lejlighed tilhører et pulterrum.",12400.0,4028.0,,350.0,,,,
1041,715,alboa,7639,https://aarhusbolig.dk/afdelinger/?bolignr=1041&selskab=715&afdeling=1&antalrum=2,56.12955206,10.16535759,Afd. 01 Grundtvigsvej,Lejlighed,2,84,24.0,"Husdyr: Det er tilladt at holde 1 hund eller 1 kat. De specifikke regler for husdyrhold fremgår af afdelingens husorden eller husdyrreglement.Udgifter ud over husleje: Varme og el afregnes efter måler.Særlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. Der er fællesvaskeri.Yderligere info: Afdelingen er beliggende i Viby Centrum tæt på Viby Torv og Viby Centret. Der er mange faciliteter i nærheden. Gode busforbindelser på Viby Torv, flere supermarkeder, specialforretninger, skoler, daginstitutioner, bibliotek m.m. Der er fælles antenneanlæg, hvor Stofa er signalleverandør. Til hver lejlighed tilhører et pulterrum.",16800.0,7110.0,,529.0,,,,
1013,715,alboa,5469,https://aarhusbolig.dk/afdelinger/?bolignr=1013&selskab=715&afdeling=1&antalrum=3,56.12955206,10.16535759,Afd. 01 Grundtvigsvej,Lejlighed,3,74,7.0,"Husdyr: Det er tilladt at holde 1 hund eller 1 kat. De specifikke regler for husdyrhold fremgår af afdelingens husorden eller husdyrreglement.Udgifter ud over husleje: Varme og el afregnes efter måler.Særlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. Der er fællesvaskeri.Yderligere info: Afdelingen er beliggende i Viby Centrum tæt på Viby Torv og Viby Centret. Der er mange faciliteter i nærheden. Gode busforbindelser på Viby Torv, flere supermarkeder, specialforretninger, skoler, daginstitutioner, bibliotek m.m. Der er fælles antenneanlæg, hvor Stofa er signalleverandør. Til hver lejlighed tilhører et pulterrum.",14800.0,4769.0,,415.0,,,,285.0
1028,715,alboa,6743,https://aarhusbolig.dk/afdelinger/?bolignr=1028&selskab=715&afdeling=1&antalrum=4,56.12955206,10.16535759,Afd. 01 Grundtvigsvej,Lejlighed,4,90,5.0,"Husdyr: Det er tilladt at holde 1 hund eller 1 kat. De specifikke regler for husdyrhold fremgår af afdelingens husorden eller husdyrreglement.Udgifter ud over husleje: Varme og el afregnes efter måler.Særlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. Der er fællesvaskeri.Yderligere info: Afdelingen er beliggende i Viby Centrum tæt på Viby Torv og Viby Centret. Der er mange faciliteter i nærheden. Gode busforbindelser på Viby Torv, flere supermarkeder, specialforretninger, skoler, daginstitutioner, bibliotek m.m. Der er fælles antenneanlæg, hvor Stofa er signalleverandør. Til hver lejlighed tilhører et pulterrum.",18000.0,5803.0,,505.0,,,,435.0
1044,715,alboa,4156,https://aarhusbolig.dk/afdelinger/?bolignr=1044&selskab=715&afdeling=2&antalrum=1,56.11603632,10.20655632,Afd. 02 Højbjergparken,Lejlighed,1,38,1.0,"Husdyr: Husdyrhold er IKKE tilladtUdgifter ud over husleje: Direkte forbrugsmåling i boligerne påvarme, vand og el.Særlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. Der er fælles vaskeri.Yderligere info: Afdelingen er beliggende i det gamle Højbjerg tæt på Højbjerg Torv. Flere store indkøbscentre er beliggende i en afstand af 2-3 km. bl.a. Skådecenteret og Kridthøj Torv. Gode busforbindelser tæt på afdelingen. Der er fælles antenneanlæg, hvor YouSee er signalleverandør. Til hver lejlighed tilhører et pulterrum.",7600.0,3487.0,,329.0,114.0,226.0,,
1046,715,alboa,6024,https://aarhusbolig.dk/afdelinger/?bolignr=1046&selskab=715&afdeling=2&antalrum=2,56.11603632,10.20655632,Afd. 02 Højbjergparken,Lejlighed,2,67,24.0,"Husdyr: Husdyrhold er IKKE tilladtUdgifter ud over husleje: Direkte forbrugsmåling i boligerne påvarme, vand og el.Særlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. Der er fælles vaskeri.Yderligere info: Afdelingen er beliggende i det gamle Højbjerg tæt på Højbjerg Torv. Flere store indkøbscentre er beliggende i en afstand af 2-3 km. bl.a. Skådecenteret og Kridthøj Torv. Gode busforbindelser tæt på afdelingen. Der er fælles antenneanlæg, hvor YouSee er signalleverandør. Til hver lejlighed tilhører et pulterrum.",13400.0,5128.0,,471.0,199.0,226.0,,
1045,715,alboa,6686,https://aarhusbolig.dk/afdelinger/?bolignr=1045&selskab=715&afdeling=2&antalrum=2,56.11603632,10.20655632,Afd. 02 Højbjergparken,Lejlighed,2,76,24.0,"Husdyr: Husdyrhold er IKKE tilladtUdgifter ud over husleje: Direkte forbrugsmåling i boligerne påvarme, vand og el.Særlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. Der er fælles vaskeri.Yderligere info: Afdelingen er beliggende i det gamle Højbjerg tæt på Højbjerg Torv. Flere store indkøbscentre er beliggende i en afstand af 2-3 km. bl.a. Skådecenteret og Kridthøj Torv. Gode busforbindelser tæt på afdelingen. Der er fælles antenneanlæg, hvor YouSee er signalleverandør. Til hver lejlighed tilhører et pulterrum.",15200.0,5699.0,,532.0,229.0,226.0,,
